core_d_nm,distance_nm,B_NSD_nT_per_sqrtHz
12.21875,18.6875,0.5292178134236316
12.3125,18.6875,0.5606914686240073
12.40625,18.6875,0.594245718022786
12.5,18.6875,0.6300329216151661
12.59375,18.6875,0.6682175420822254
12.6875,18.6875,0.7089771631081759
12.78125,18.6875,0.7525035954418767
12.875,18.6875,0.7990040779254012
12.96875,18.6875,0.848702581162534
13.0625,18.6875,0.901841221934825
13.15625,18.6875,0.9586817968768098
13.25,18.6875,1.0195074442746086
13.34375,18.6875,1.0846244431269514
13.4375,18.6875,1.1543641587706033
13.53125,18.6875,1.2290851443798778
13.625,18.6875,1.309175407447299
13.71875,18.6875,1.3950548498705324
13.8125,18.6875,1.4871778894226737
13.90625,18.6875,1.5860362690612722
14.0,18.6875,1.6921620586027357
14.09375,18.6875,1.8061308505891998
14.1875,18.6875,1.9285651485040995
14.28125,18.6875,2.060137940607416
14.375,18.6875,2.2015764462692586
14.46875,18.6875,2.353666013431124
14.5625,18.6875,2.517254135305569
14.65625,18.6875,2.6932545411554365
14.75,18.6875,2.8826512994213767
14.84375,18.6875,3.086502850970026
14.9375,18.6875,3.305945865135958
15.03125,18.6875,3.542198780812567
15.125,18.6875,3.7965648583987197
15.21875,18.6875,4.070434525285635
15.3125,18.6875,4.365286747297233
15.40625,18.6875,4.682689100916384
15.5,18.6875,5.024296156598745
15.59375,18.6875,5.391845713153267
15.6875,18.6875,5.787152349378112
15.78125,18.6875,6.212097685821547
15.875,18.6875,6.668616682791944
15.96875,18.6875,7.158679249417002
16.0625,18.6875,7.684266414826511
16.15625,18.6875,8.247340332343757
16.25,18.6875,8.849807470718
16.34375,18.6875,9.493474516056528
16.4375,18.6875,10.179996789189799
16.53125,18.6875,10.910819399598529
16.625,18.6875,11.687111926789184
16.71875,18.6875,12.50969814860222
16.8125,18.6875,13.378983207772832
16.90625,18.6875,14.294881577145713
17.0,18.6875,15.256750165734555
17.09375,18.6875,16.263331775361074
17.1875,18.6875,17.31271470588391
17.28125,18.6875,18.402314429337856
17.375,18.6875,19.52888273193852
17.46875,18.6875,20.68854843234716
17.5625,18.6875,21.876891700201103
17.65625,18.6875,23.089051238068578
17.75,18.6875,24.319860429314748
17.84375,18.6875,25.564005408735788
17.9375,18.6875,26.816195370666215
18.03125,18.6875,28.071333753480985
18.125,18.6875,29.32467855811783
18.21875,18.6875,30.571981078271126
18.3125,18.6875,31.809594592396614
18.40625,18.6875,33.034547719224946
18.5,18.6875,34.24458065912173
18.59375,18.6875,35.438145903627266
18.6875,18.6875,36.614377755516415
18.78125,18.6875,37.77303688662842
18.875,18.6875,38.91443708339609
18.96875,18.6875,40.03936136874069
19.0625,18.6875,41.14897403505448
19.15625,18.6875,42.244734018619084
19.25,18.6875,43.3283137299013
19.34375,18.6875,44.40152612515969
19.4375,18.6875,45.46626160303184
19.53125,18.6875,46.5244353160327
19.625,18.6875,47.57794473143373
19.71875,18.6875,48.62863675232688
19.8125,18.6875,49.678283388765685
19.90625,18.6875,50.72856481109252
20.0,18.6875,51.78105858138413
5.0,18.78125,0.008783174222315558
5.09375,18.78125,0.009341747304760308
5.1875,18.78125,0.009927951493063948
5.28125,18.78125,0.010542987222482678
5.375,18.78125,0.011188116253141527
5.46875,18.78125,0.011864665375032092
5.5625,18.78125,0.012574030338532842
5.65625,18.78125,0.013317680025915166
5.75,18.78125,0.014097160880435552
5.84375,18.78125,0.014914101610839458
5.9375,18.78125,0.01577021819042162
6.03125,18.78125,0.016667319171210504
6.125,18.78125,0.017607311335377806
6.21875,18.78125,0.01859220570762831
6.3125,18.78125,0.01962412395411019
6.40625,18.78125,0.020705305195312766
6.5,18.78125,0.021838113262498533
6.59375,18.78125,0.023025044429464233
6.6875,18.78125,0.024268735653852975
6.78125,18.78125,0.025571973364864768
6.875,18.78125,0.02693770283705069
6.96875,18.78125,0.028369038192945454
7.0625,18.78125,0.0298692730806151
7.15625,18.78125,0.03144189207579185
7.25,18.78125,0.03309058286216087
7.34375,18.78125,0.03481924924758047
7.4375,18.78125,0.03663202507858567
7.53125,18.78125,0.03853328912047676
7.625,18.78125,0.040527680975662686
7.71875,18.78125,0.0426201181187519
7.8125,18.78125,0.04481581413319999
7.90625,18.78125,0.047120298241178124
8.0,18.78125,0.04953943622576978
8.09375,18.78125,0.05207945285268312
8.1875,18.78125,0.054746955907447326
8.28125,18.78125,0.05754896197360003
8.375,18.78125,0.06049292408774141
8.46875,18.78125,0.06358676141860739
8.5625,18.78125,0.06683889112957414
8.65625,18.78125,0.0702582625973496
8.75,18.78125,0.07385439417412407
8.84375,18.78125,0.07763741269625932
8.9375,18.78125,0.08161809595980353
9.03125,18.78125,0.08580791840186573
9.125,18.78125,0.09021910024730385
9.21875,18.78125,0.09486466040243996
9.3125,18.78125,0.09975847340177174
9.40625,18.78125,0.10491533074010442
9.5,18.78125,0.11035100695136882
9.59375,18.78125,0.11608233082686314
9.6875,18.78125,0.12212726219997876
9.78125,18.78125,0.12850497476193723
9.875,18.78125,0.1352359454139461
9.96875,18.78125,0.14234205070581665
10.0625,18.78125,0.14984667095980253
10.15625,18.78125,0.15777480273161995
10.25,18.78125,0.1661531803186905
10.34375,18.78125,0.17501040708907933
10.4375,18.78125,0.1843770974738535
10.53125,18.78125,0.19428603054121635
10.625,18.78125,0.20477231615333866
10.71875,18.78125,0.21587357479695632
10.8125,18.78125,0.2276301322771882
10.90625,18.78125,0.24008523057140338
11.0,18.78125,0.2532852562570848
11.09375,18.78125,0.2672799880553668
11.1875,18.78125,0.2821228651711217
11.28125,18.78125,0.29787127826210524
11.375,18.78125,0.31458688503471516
11.46875,18.78125,0.3323359526434134
11.5625,18.78125,0.3511897292658657
11.65625,18.78125,0.37122484743745815
11.75,18.78125,0.3925237619581206
11.84375,18.78125,0.41517522543241847
11.9375,18.78125,0.4392748047716034
12.03125,18.78125,0.4649254422746876
12.125,18.78125,0.4922380652152963
12.21875,18.78125,0.5213322481925767
12.3125,18.78125,0.5523369328578588
12.40625,18.78125,0.5853912100038113
12.5,18.78125,0.6206451693984213
12.59375,18.78125,0.6582608231605087
12.6875,18.78125,0.6984131089036314
12.78125,18.78125,0.7412909793168214
12.875,18.78125,0.7870985852973287
12.96875,18.78125,0.8360565601939152
13.0625,18.78125,0.8884034131475219
13.15625,18.78125,0.944397039914093
13.25,18.78125,1.0043163599016829
13.34375,18.78125,1.0684630884247284
13.4375,18.78125,1.1371636533388432
13.53125,18.78125,1.2107712652271183
13.625,18.78125,1.28966815010928
13.71875,18.78125,1.3742679531703117
13.8125,18.78125,1.4650183211697478
13.90625,18.78125,1.5624036698908241
14.0,18.78125,1.6669481410886882
14.09375,18.78125,1.7792187507375248
14.1875,18.78125,1.8998287267603091
14.28125,18.78125,2.0294410296124212
14.375,18.78125,2.1687720427933055
14.46875,18.78125,2.3185954122339356
14.5625,18.78125,2.4797460031459937
14.65625,18.78125,2.6531239298467892
14.75,18.78125,2.839698597748471
14.84375,18.78125,3.04051267650914
14.9375,18.78125,3.256685898618168
15.03125,18.78125,3.4894185477233584
15.125,18.78125,3.7399944651023236
15.21875,18.78125,4.009783360200637
15.3125,18.78125,4.300242161637156
15.40625,18.78125,4.612915088354059
15.5,18.78125,4.949432057019989
15.59375,18.78125,5.311504972519846
15.6875,18.78125,5.700921375674014
15.78125,18.78125,6.119534850103055
15.875,18.78125,6.569251524403061
15.96875,18.78125,7.052011955237527
16.0625,18.78125,7.569767653579385
16.15625,18.78125,8.12445153585242
16.25,18.78125,8.717941663629677
16.34375,18.78125,9.35201780264504
16.4375,18.78125,10.02831060876105
16.53125,18.78125,10.748243658726931
16.625,18.78125,11.512969104828723
16.71875,18.78125,12.3232984502749
16.8125,18.78125,13.179630801005622
16.90625,18.78125,14.081881904255726
17.0,18.78125,15.029418251361705
17.09375,18.78125,16.02100137692031
17.1875,18.78125,17.054748065916314
17.28125,18.78125,18.128112300924677
17.375,18.78125,19.23789426789555
17.46875,18.78125,20.38028046770002
17.5625,18.78125,21.55091692728361
17.65625,18.78125,22.745014784565427
17.75,18.78125,23.957484407644447
17.84375,18.78125,25.183091110115495
17.9375,18.78125,26.416622921515057
18.03125,18.78125,27.653059221103153
18.125,18.78125,28.887728667573143
18.21875,18.78125,30.11644586210805
18.3125,18.78125,31.335618420829302
18.40625,18.78125,32.542319237282626
18.5,18.78125,33.7343221837868
18.59375,18.78125,34.91010281040093
18.6875,18.78125,36.06880831914808
18.78125,18.78125,37.21020294795652
18.875,18.78125,38.33459580771086
18.96875,18.78125,39.44275825396563
19.0625,18.78125,40.53583723067283
19.15625,18.78125,41.61526993535753
19.25,18.78125,42.682703858875946
19.34375,18.78125,43.73992494368537
19.4375,18.78125,44.78879542069848
19.53125,18.78125,45.831201905862336
19.625,18.78125,46.8690135933979
19.71875,18.78125,47.90404986677397
19.8125,18.78125,48.93805633235827
19.90625,18.78125,49.9726881252572
20.0,18.78125,51.00949930121734
5.0,18.875,0.008652948075452912
5.09375,18.875,0.00920323932055426
5.1875,18.875,0.009780751991328445
5.28125,18.875,0.01038666872444837
5.375,18.875,0.011022232572205744
5.46875,18.875,0.011688750652575667
5.5625,18.875,0.012387598021459955
5.65625,18.875,0.013120221782343249
5.75,18.875,0.013888145449716022
5.84375,18.875,0.014692973583825831
5.9375,18.875,0.015536396715617674
6.03125,18.875,0.016420196582126255
6.125,18.875,0.017346251694093276
6.21875,18.875,0.018316543259212958
6.3125,18.875,0.01933316148616714
6.40625,18.875,0.020398312296509735
6.5,18.875,0.021514324473509275
6.59375,18.875,0.022683657279272892
6.6875,18.875,0.023908908573866374
6.78125,18.875,0.025192823472731284
6.875,18.875,0.02653830358149599
6.96875,18.875,0.027948416850301454
7.0625,18.875,0.02942640809303534
7.15625,18.875,0.030975710220409954
7.25,18.875,0.032599956239654664
7.34375,18.875,0.0343029920777475
7.4375,18.875,0.03608889028961158
7.53125,18.875,0.037961964717579844
7.625,18.875,0.03992678617372083
7.71875,18.875,0.041988199222354035
7.8125,18.875,0.04415134014630684
7.90625,18.875,0.046421656187218094
8.0,18.875,0.04880492615752603
8.09375,18.875,0.05130728252973901
8.1875,18.875,0.05393523511723778
8.28125,18.875,0.056695696470255484
8.375,18.875,0.05959600912089651
8.46875,18.875,0.06264397482216476
8.5625,18.875,0.06584788593804994
8.65625,18.875,0.0692165591548663
8.75,18.875,0.07275937169833903
8.84375,18.875,0.07648630025650704
8.9375,18.875,0.08040796282546285
9.03125,18.875,0.0845356637134197
9.125,18.875,0.08888144195871264
9.21875,18.875,0.0934581234392706
9.3125,18.875,0.09827937697499181
9.40625,18.875,0.10335977475051802
9.5,18.875,0.10871485741431669
9.59375,18.875,0.1143612042409861
9.6875,18.875,0.12031650877751114
9.78125,18.875,0.12659966043111015
9.875,18.875,0.13323083249658643
9.96875,18.875,0.14023157716507217
10.0625,18.875,0.14762492810404657
10.15625,18.875,0.15543551125092153
10.25,18.875,0.16368966451970945
10.34375,18.875,0.17241556718277662
10.4375,18.875,0.18164337975791273
10.53125,18.875,0.19140539530545636
10.625,18.875,0.2017362031215561
10.71875,18.875,0.2126728659024604
10.8125,18.875,0.22425511155165403
10.90625,18.875,0.23652554090744257
11.0,18.875,0.24952985278396753
11.09375,18.875,0.26331708784447155
11.1875,18.875,0.27793989296276683
11.28125,18.875,0.29345480787824685
11.375,18.875,0.30992257611237745
11.46875,18.875,0.3274084822914399
11.5625,18.875,0.3459827182124094
11.65625,18.875,0.3657207801973221
11.75,18.875,0.38670390050735226
11.84375,18.875,0.4090195158321778
11.9375,18.875,0.43276177613397204
12.03125,18.875,0.4580320974094548
12.125,18.875,0.484939762238538
12.21875,18.875,0.513602572314707
12.3125,18.875,0.5441475575004555
12.40625,18.875,0.5767117463205826
12.5,18.875,0.6114430031958747
12.59375,18.875,0.6485009381279393
12.6875,18.875,0.6880578949697214
12.78125,18.875,0.7303000248512709
12.875,18.875,0.7754284517704444
12.96875,18.875,0.8236605377950122
13.0625,18.875,0.8752312557445775
13.15625,18.875,0.9303946776127703
13.25,18.875,0.9894255873323745
13.34375,18.875,1.0526212267527835
13.4375,18.875,1.1203031838572841
13.53125,18.875,1.192819432255169
13.625,18.875,1.2705465307870196
13.71875,18.875,1.3538919916137842
13.8125,18.875,1.4432968243372712
13.90625,18.875,1.5392382624169532
14.0,18.875,1.642232676276173
14.09375,18.875,1.7528386748709168
14.1875,18.875,1.8716603939318004
14.28125,18.875,1.9993509643487823
14.375,18.875,2.1366161479644377
14.46875,18.875,2.2842181200356904
14.5625,18.875,2.4429793674156812
14.65625,18.875,2.6137866586293748
14.75,18.875,2.7975950259331155
14.84375,18.875,2.995431679556716
14.9375,18.875,3.208399749968011
15.03125,18.875,3.4376817244793734
15.125,18.875,3.684542409142822
15.21875,18.875,3.950331205030338
15.3125,18.875,4.23648343920814
15.40625,18.875,4.5445204348318
15.5,18.875,4.876047942162451
15.59375,18.875,5.232752484056662
15.6875,18.875,5.616395097869496
15.78125,18.875,6.0288018845544675
15.875,18.875,6.471850710968094
15.96875,18.875,6.947453361577092
16.0625,18.875,7.457532412740538
16.15625,18.875,8.003992121965554
16.25,18.875,8.588682705229042
16.34375,18.875,9.213357540079024
16.4375,18.875,9.879623105010673
16.53125,18.875,10.588881869721241
16.625,18.875,11.342268903794197
16.71875,18.875,12.140583678462638
16.8125,18.875,12.984219382212801
16.90625,18.875,13.873093011476302
17.0,18.875,14.806580450479968
17.09375,18.875,15.783461596268271
17.1875,18.875,16.80188115583105
17.28125,18.875,17.85933086097046
17.375,18.875,18.952658340559182
17.46875,18.875,20.07810663736139
17.5625,18.875,21.23138633370087
17.65625,18.875,22.407779570876702
17.75,18.875,23.60227217981425
17.84375,18.875,24.809707087625195
17.9375,18.875,26.024949600558728
18.03125,18.875,27.2430535374883
18.125,18.875,28.459416818033183
18.21875,18.875,29.669916099342416
18.3125,18.875,30.871012261004445
18.40625,18.875,32.05982159611342
18.5,18.875,33.234150983282085
18.59375,18.875,34.39249857524563
18.6875,18.875,35.53402421827075
18.78125,18.875,36.65849564587685
18.875,18.875,37.766217385831055
18.96875,18.875,38.85794935697273
19.0625,18.875,39.93482149777414
19.15625,18.875,40.99824969675616
19.25,18.875,42.049857017799006
19.34375,18.875,43.0914029235932
19.4375,18.875,44.12472203417294
19.53125,18.875,45.15167299305535
19.625,18.875,46.17409728033949
19.71875,18.875,47.193787303905054
19.8125,18.875,48.212462788407144
19.90625,18.875,49.23175432863654
20.0,18.875,50.25319293870514
5.0,18.96875,0.008525283702282092
5.09375,18.96875,0.009067456028113999
5.1875,18.96875,0.009636448158550982
5.28125,18.96875,0.01023342528181159
5.375,18.96875,0.010859612110369678
5.46875,18.96875,0.011516296477166435
5.5625,18.96875,0.012204833150723222
5.65625,18.96875,0.012926647884164352
5.75,18.96875,0.013683241714262785
5.84375,18.96875,0.014476195527810928
5.9375,18.96875,0.0153071749138991
6.03125,18.96875,0.01617793532206558
6.125,18.96875,0.017090327547770023
6.21875,18.96875,0.018046303568248295
6.3125,18.96875,0.019047922753538706
6.40625,18.96875,0.020097358479340285
6.5,18.96875,0.02119690517038229
6.59375,18.96875,0.02234898580516624
6.6875,18.96875,0.023556159915297612
6.78125,18.96875,0.024821132115172655
6.875,18.96875,0.026146761200540315
6.96875,18.96875,0.0275360698574387
7.0625,18.96875,0.02899225502622989
7.15625,18.96875,0.03051869896894666
7.25,18.96875,0.03211898109194306
7.34375,18.96875,0.033796890579933986
7.4375,18.96875,0.035556439901942676
7.53125,18.96875,0.03740187925448188
7.625,18.96875,0.03933771201250477
7.71875,18.96875,0.04136871126431346
7.8125,18.96875,0.043499937512744294
7.90625,18.96875,0.04573675763160271
8.0,18.96875,0.048084865173544836
8.09375,18.96875,0.050550302133446204
8.1875,18.96875,0.05313948227982085
8.28125,18.96875,0.05585921617611256
8.375,18.96875,0.05871673802374463
8.46875,18.96875,0.06171973446975956
8.5625,18.96875,0.06487637553378059
8.65625,18.96875,0.06819534782197792
8.75,18.96875,0.0716858902098135
8.84375,18.96875,0.07535783219068069
8.9375,18.96875,0.07922163510425806
9.03125,18.96875,0.08328843647659287
9.125,18.96875,0.08757009772374981
9.21875,18.96875,0.09207925549246723
9.3125,18.96875,0.09682937693480614
9.40625,18.96875,0.10183481923945521
9.5,18.96875,0.10711089377035045
9.59375,18.96875,0.11267393519381552
9.6875,18.96875,0.11854137600874336
9.78125,18.96875,0.12473182693070739
9.875,18.96875,0.13126516362057006
9.96875,18.96875,0.13816262029148113
10.0625,18.96875,0.1454468907754446
10.15625,18.96875,0.15314223768227175
10.25,18.96875,0.16127461034011334
10.34375,18.96875,0.16987177226833308
10.4375,18.96875,0.17896343900070324
10.53125,18.96875,0.18858142715031342
10.625,18.96875,0.19875981568772452
10.71875,18.96875,0.20953512049140188
10.8125,18.96875,0.22094648332495614
10.90625,18.96875,0.2330358764999443
11.0,18.96875,0.24584832459666178
11.09375,18.96875,0.25943214473933546
11.1875,18.96875,0.2738392070572409
11.28125,18.96875,0.28912521711044614
11.375,18.96875,0.3053500222190846
11.46875,18.96875,0.3225779438092869
11.5625,18.96875,0.34087813807817435
11.65625,18.96875,0.360324987485716
11.75,18.96875,0.38099852580378346
11.84375,18.96875,0.4029848996934909
11.9375,18.96875,0.4263768700417737
12.03125,18.96875,0.451274356568067
12.125,18.96875,0.4777850295125416
12.21875,18.96875,0.5060249525391431
12.3125,18.96875,0.5361192813297248
12.40625,18.96875,0.5682030227095938
12.5,18.96875,0.6024218595287668
12.59375,18.96875,0.6389330469254418
12.6875,18.96875,0.6779063860157112
12.78125,18.96875,0.719525281482157
12.875,18.96875,0.7639878899675917
12.96875,18.96875,0.8115083666105528
13.0625,18.96875,0.8623182174748668
13.15625,18.96875,0.9166677660118722
13.25,18.96875,0.9748277420310378
13.34375,18.96875,1.037091001917514
13.4375,18.96875,1.1037743889909253
13.53125,18.96875,1.1752207429071044
13.625,18.96875,1.251801066810709
13.71875,18.96875,1.3339168604858511
13.8125,18.96875,1.422002626940991
13.90625,18.96875,1.5165285586005786
14.0,18.96875,1.6180034074316971
14.09375,18.96875,1.7269775407527328
14.1875,18.96875,1.8440461809611013
14.28125,18.96875,1.9698528227459038
14.375,18.96875,2.1050928152392197
14.46875,18.96875,2.2505170886719346
14.5625,18.96875,2.4069359950423816
14.65625,18.96875,2.5752232196180165
14.75,18.96875,2.756319704244228
14.84375,18.96875,2.9512375038362504
14.9375,18.96875,3.161063473430878
15.03125,18.96875,3.3869626540897735
15.125,18.96875,3.63018119109519
15.21875,18.96875,3.892048576646376
15.3125,18.96875,4.173978961196839
15.40625,18.96875,4.477471222515288
15.5,18.96875,4.804107419850411
15.59375,18.96875,5.155549193338869
15.6875,18.96875,5.533531598239439
15.78125,18.96875,5.939853793470212
15.875,18.96875,6.376365940105461
15.96875,18.96875,6.844951616414034
16.0625,18.96875,7.347505033335077
16.15625,18.96875,7.885902353229545
16.25,18.96875,8.461966494249266
16.34375,18.96875,9.077424964857684
16.4375,18.96875,9.733860541793266
16.53125,18.96875,10.432655002913528
16.625,18.96875,11.1749266711457
16.71875,18.96875,11.961463222437283
16.8125,18.96875,12.792652044227145
16.90625,18.96875,13.668411357569818
17.0,18.96875,14.588126254808056
17.09375,18.96875,15.55059463421293
17.1875,18.96875,16.55398857550518
17.28125,18.96875,17.595836817121505
17.375,18.96875,18.673033497572753
17.46875,18.96875,19.78187708923926
17.5625,18.96875,20.918141459907076
17.65625,18.96875,22.07717835749589
17.75,18.96875,23.254047591273032
17.84375,18.96875,24.44366817507485
17.9375,18.96875,25.640981171696563
18.03125,18.96875,26.841113375269014
18.125,18.96875,28.039530603855113
18.21875,18.96875,29.232170349821647
18.3125,18.96875,30.415545708439513
18.40625,18.96875,31.58681551860706
18.5,18.96875,32.74381901594007
18.59375,18.96875,33.885076511216056
18.6875,18.96875,35.00976024621116
18.78125,18.96875,36.11764138127163
18.875,18.96875,37.209019951204965
18.96875,18.96875,38.284644663115344
19.0625,18.96875,39.34562878452246
19.15625,18.96875,40.393367314128064
19.25,18.96875,41.429459369357204
19.34375,18.96875,42.45563845403652
19.4375,18.96875,43.473712120475454
19.53125,18.96875,44.48551159002733
19.625,18.96875,45.492851173854035
19.71875,18.96875,46.4974968349027
19.8125,18.96875,47.501142925253866
19.90625,18.96875,48.505395982133194
20.0,18.96875,49.511764431286714
5.0,19.0625,0.00840011841818053
5.09375,19.0625,0.00893433075633759
5.1875,19.0625,0.009494969139949863
5.28125,19.0625,0.010083181650343095
5.375,19.0625,0.01070017501918369
5.46875,19.0625,0.011347218171892387
5.5625,19.0625,0.012025645986744916
5.65625,19.0625,0.012736863284448431
5.75,19.0625,0.013482349064070092
5.84375,19.0625,0.014263661002365967
5.9375,19.0625,0.015082440234820024
6.03125,19.0625,0.01594041643806399
6.125,19.0625,0.016839413234814932
6.21875,19.0625,0.01778135394405008
6.3125,19.0625,0.01876826770084491
6.40625,19.0625,0.019802295972143703
6.5,19.0625,0.020885699496720714
6.59375,19.0625,0.022020865679740206
6.6875,19.0625,0.023210316474644634
6.78125,19.0625,0.024456716787611615
6.875,19.0625,0.02576288344253383
6.96875,19.0625,0.027131794747412258
7.0625,19.0625,0.028566600706229777
7.15625,19.0625,0.030070633923810892
7.25,19.0625,0.03164742125489629
7.34375,19.0625,0.03330069625269366
7.4375,19.0625,0.035034412476535666
7.53125,19.0625,0.036852757723011165
7.625,19.0625,0.03876016925007066
7.71875,19.0625,0.04076135006917492
7.8125,19.0625,0.042861286386597565
7.90625,19.0625,0.045065266281548125
8.0,19.0625,0.047378899715900195
8.09375,19.0625,0.04980813997803795
8.1875,19.0625,0.052359306671731325
8.28125,19.0625,0.05503911037007327
8.375,19.0625,0.0578546790644291
8.46875,19.0625,0.06081358654913231
8.5625,19.0625,0.06392388289438708
8.65625,19.0625,0.06719412717259851
8.75,19.0625,0.07063342261723558
8.84375,19.0625,0.0742514544084493
8.9375,19.0625,0.07805853029612596
9.03125,19.0625,0.08206562428898474
9.125,19.0625,0.08628442365785796
9.21875,19.0625,0.09072737952258136
9.3125,19.0625,0.09540776131511974
9.40625,19.0625,0.10033971543685384
9.5,19.0625,0.10553832845553879
9.59375,19.0625,0.11101969521754358
9.6875,19.0625,0.11680099228380614
9.78125,19.0625,0.1229005571337727
9.875,19.0625,0.12933797362068672
9.96875,19.0625,0.13613416420428134
10.0625,19.0625,0.14331148953352185
10.15625,19.0625,0.15089385600292432
10.25,19.0625,0.15890683196152575
10.34375,19.0625,0.16737777331424433
10.4375,19.0625,0.17633595932160248
10.53125,19.0625,0.18581273947611576
10.625,19.0625,0.1958416924126166
10.71875,19.0625,0.20645879789599775
10.8125,19.0625,0.21770262302395454
10.90625,19.0625,0.2296145238849969
11.0,19.0625,0.24223886402401285
11.09375,19.0625,0.2556232511898242
11.1875,19.0625,0.2698187939723027
11.28125,19.0625,0.28488038008163646
11.375,19.0625,0.300866978180182
11.46875,19.0625,0.3178419653490066
11.5625,19.0625,0.3358734824577233
11.65625,19.0625,0.35503481990859853
11.75,19.0625,0.3754048364451829
11.84375,19.0625,0.3970684139529316
11.9375,19.0625,0.4201169514353317
12.03125,19.0625,0.44464890162485254
12.125,19.0625,0.4707703539842185
12.21875,19.0625,0.4985956681705671
12.3125,19.0625,0.5282481623730622
12.40625,19.0625,0.5598608612932208
12.5,19.0625,0.593577308915545
12.59375,19.0625,0.6295524516123626
12.6875,19.0625,0.6679535975381612
12.78125,19.0625,0.7089614586910326
12.875,19.0625,0.7527712824460909
12.96875,19.0625,0.7995940797897619
13.0625,19.0625,0.8496579578934407
13.15625,19.0625,0.9032095650456209
13.25,19.0625,0.9605156562937931
13.34375,19.0625,1.021864788406352
13.4375,19.0625,1.0875691529182425
13.53125,19.0625,1.157966556031348
13.625,19.0625,1.233422553949717
13.71875,19.0625,1.3143327517756764
13.8125,19.0625,1.4011252732939108
13.90625,19.0625,1.4942634077253578
14.0,19.0625,1.594248437715643
14.09375,19.0625,1.7016226502794145
14.1875,19.0625,1.8169725289635017
14.28125,19.0625,1.940932120889231
14.375,19.0625,2.0741865663118038
14.46875,19.0625,2.217475770562646
14.5625,19.0625,2.37159818833067
14.65625,19.0625,2.5374146777366318
14.75,19.0625,2.715852366041265
14.84375,19.0625,2.907908449517511
14.9375,19.0625,3.114653826370203
15.03125,19.0625,3.3372364329287065
15.125,19.0625,3.576884118998699
15.21875,19.0625,3.834906857632074
15.3125,19.0625,4.112698037211602
15.40625,19.0625,4.411734529497944
15.5,19.0625,4.733575166489854
15.59375,19.0625,5.0798571926948215
15.6875,19.0625,5.45229018988687
15.78125,19.0625,5.852646902351455
15.875,19.0625,6.28275032773409
15.96875,19.0625,6.744456390255101
16.0625,19.0625,7.239631490699909
16.15625,19.0625,7.7701242462587565
16.25,19.0625,8.337730811625933
16.34375,19.0625,8.944153332579585
16.4375,19.0625,9.590951348074306
16.53125,19.0625,10.279486349180198
16.625,19.0625,11.010860239991787
16.71875,19.0625,11.785849132069128
16.8125,19.0625,12.604834725361911
16.90625,19.0625,13.467736441575026
17.0,19.0625,14.373948400914031
17.09375,19.0625,15.322286150494264
17.1875,19.0625,16.310948606933522
17.28125,19.0625,17.337500790881094
17.375,19.0625,18.398882440038328
17.46875,19.0625,19.491446371341393
17.5625,19.0625,20.611028499196454
17.65625,19.0625,21.75304881556204
17.75,19.0625,22.912639659887265
17.84375,19.0625,24.084794643300356
17.9375,19.0625,25.264529102173167
18.03125,19.0625,26.447041377369587
18.125,19.0625,27.627863856252745
18.21875,19.0625,28.802993675529716
18.3125,19.0625,29.96899512400773
18.40625,19.0625,31.123068753535566
18.5,19.0625,32.263085523328776
18.59375,19.0625,33.38758746845327
18.6875,19.0625,34.49575898354684
18.78125,19.0625,35.58737458870084
18.875,19.0625,36.66272991371489
18.96875,19.0625,37.72256267343289
19.0625,19.0625,38.76796979076357
19.15625,19.0625,39.8003257835174
19.25,19.0625,40.821206291427195
19.34375,19.0625,41.83231936761243
19.4375,19.0625,42.83544602652105
19.53125,19.0625,43.83239060414406
19.625,19.0625,44.824940774550704
19.71875,19.0625,45.81483657342728
19.8125,19.0625,46.80374747695967
19.90625,19.0625,47.79325643574634
20.0,19.0625,48.78484972934517
5.0,19.15625,0.008277391370167758
5.09375,19.15625,0.008803798782249952
5.1875,19.15625,0.009356246151117187
5.28125,19.15625,0.009935864784446911
5.375,19.15625,0.010543843783366556
5.46875,19.15625,0.011181433534097377
5.5625,19.15625,0.011849949412134063
5.65625,19.15625,0.01255077571353283
5.75,19.15625,0.013285369828952417
5.84375,19.15625,0.0140552666772471
5.9375,19.15625,0.014862083416653946
6.03125,19.15625,0.01570752445295771
6.125,19.15625,0.016593386765461456
6.21875,19.15625,0.017521565573150398
6.3125,19.15625,0.018494060365118203
6.40625,19.15625,0.019512981321141102
6.5,19.15625,0.02058055615024518
6.59375,19.15625,0.02169913737723067
6.6875,19.15625,0.022871210109404565
6.78125,19.15625,0.02409940031824711
6.875,19.15625,0.02538648367341198
6.96875,19.15625,0.026735394969352986
7.0625,19.15625,0.02814923818800059
7.15625,19.15625,0.02963129724429996
7.25,19.15625,0.031185047465090668
7.34375,19.15625,0.03281416785578228
7.4375,19.15625,0.03452255421358532
7.53125,19.15625,0.03631433315072344
7.625,19.15625,0.038193877096112314
7.71875,19.15625,0.04016582034947739
7.8125,19.15625,0.04223507626783635
7.90625,19.15625,0.04440685567073177
8.0,19.15625,0.04668668655761414
8.09375,19.15625,0.0490804352383903
8.1875,19.15625,0.05159432898642759
8.28125,19.15625,0.05423498033229324
8.375,19.15625,0.05700941312628038
8.46875,19.15625,0.05992509050839901
8.5625,19.15625,0.06298994493606463
8.65625,19.15625,0.06621241043229165
8.75,19.15625,0.06960145723087982
